segment_id,wellbore_chev_no_id,area_id,formation_id,bit_model_id,rate_of_penetration,drillbit_size,min_depth,max_depth,surface_weight_on_bit,surface_rpm
wellbore_chev_no_12_836,4,0,226,22,54.51972211,-0.9870490052819202,0.9533253556548867,0.9533729143096642,-0.577839482238082,-2.2662436369547616
wellbore_chev_no_12_837,4,0,226,22,51.62306941,-0.9870490052819202,0.9585529935036385,0.9586006415915892,-0.5294937808384842,-2.2304266548195137
wellbore_chev_no_12_838,4,0,225,22,55.49637578,-0.9870490052819202,0.9637806313523904,0.9638283688735142,-0.6834243324149294,-2.224920910383199
wellbore_chev_no_12_839,4,0,225,22,56.35090383,-0.9870490052819202,0.9690082692011424,0.9690560961554393,-0.6434355245860826,-2.2243657345241554
wellbore_chev_no_12_840,4,0,225,22,54.43060862,-0.9870490052819202,0.9742359070498942,0.9742838234373643,-0.38276024361053146,-2.2261965609009255
wellbore_chev_no_12_841,4,0,225,22,56.76758022,-0.9870490052819202,0.9794635448986461,0.9795115507192893,-0.7850925683584737,-2.2291245728325775
wellbore_chev_no_12_842,4,0,225,22,61.16576945,-0.9870490052819202,0.9846911827473979,0.9847392780012144,-0.6415146595924807,-2.226117258561873
wellbore_chev_no_12_843,4,0,225,22,61.0391091,-0.9870490052819202,0.9899188205961498,0.9899670052831394,-0.31776299009627834,-2.225859487294263
wellbore_chev_no_12_844,4,0,227,22,60.7394989,-0.9870490052819202,0.9951464584449017,0.9951947325650644,0.00319477355573534,-2.226051122386028
wellbore_chev_no_12_845,4,0,227,22,58.96847502,-0.9870490052819202,1.0003740962936536,1.0004224598469895,0.31287685238491586,-2.226189942127916
wellbore_chev_no_12_846,4,0,230,22,55.01428356,-0.9870490052819202,1.0056017341424053,1.0056501871289145,-0.5620860389096461,-2.226573295591394
wellbore_chev_no_12_847,4,0,230,22,61.15272554,-0.9870490052819202,1.0108293719911572,1.0108779144108395,-0.33974053706334245,-2.227531697095794
wellbore_chev_no_12_848,4,0,230,22,61.03209108,-0.9870490052819202,1.016057009839909,1.0161056416927645,-0.2619582457189974,-2.227591162944375
wellbore_chev_no_12_849,4,0,230,22,56.21987693,-0.9870490052819202,1.021284647688661,1.0213333689746895,0.04324596459184661,-2.2275911669100874
wellbore_chev_no_12_850,4,0,232,22,53.29393304,-0.9870490052819202,1.026512285537413,1.0265610962566147,-0.29614710737288114,-2.225522366099059
wellbore_chev_no_12_851,4,0,232,22,61.08152746,-0.9870490052819202,1.0317399233861646,1.0317888235385397,-0.555325498960711,-2.2262031558796647
wellbore_chev_no_12_852,4,0,232,22,60.72570089,-0.9870490052819202,1.0369675612349165,1.0370165508204647,-0.22858020111464167,-2.226533630541877
wellbore_chev_no_12_853,4,0,232,22,56.17952582,-0.9870490052819202,1.0421951990836684,1.0422442781023897,-0.007282648391806555,-2.2262163775628374
wellbore_chev_no_12_854,4,0,232,22,60.33019454,-0.9870490052819202,1.0474228369324203,1.0474720053843147,0.36241990618783865,-2.2296995931135153
wellbore_chev_no_12_855,4,0,232,22,55.74959043,-0.9870490052819202,1.0526504747811722,1.0526997326662397,-0.5486525306448105,-2.225965201273966
wellbore_chev_no_12_856,4,0,232,22,60.24280376,-0.9870490052819202,1.057878112629924,1.057927459948165,-0.48541386061895125,-2.226275875137114
wellbore_chev_no_12_857,4,0,235,22,57.98393847,-0.9870490052819202,1.0631057504786758,1.06315518723009,-0.16475543413228608,-2.2263617922834644
wellbore_chev_no_12_858,4,0,234,22,58.84861558,-0.9870490052819202,1.0683333883274277,1.068382914512015,0.18020063004932038,-2.2286685080430737
wellbore_chev_no_12_859,4,0,234,22,62.45603879,-0.9870490052819202,1.0735610261761797,1.07361064179394,0.07091123726133666,-2.228496657887525
wellbore_chev_no_12_860,4,0,234,22,59.64482288,-0.9870490052819202,1.0787886640249316,1.078838369075865,-0.43830307161651405,-2.229058456485291
wellbore_chev_no_12_861,4,0,3,22,59.317501,-0.9870490052819202,1.0840163018736833,1.08406609635779,-0.3194967339067531,-2.238794292064195
wellbore_chev_no_12_862,4,0,3,22,58.02261086,-0.9870490052819202,1.0892439397224352,1.0892938236397152,-0.2046444566694672,-2.2373732597412492
wellbore_chev_no_12_863,4,0,2,22,54.37025808,-0.9870490052819202,1.094471577571187,1.0945215509216402,-0.07166877518161387,-2.229164225984959
wellbore_chev_no_12_864,4,0,4,22,55.12938493,-0.9870490052819202,1.099699215419939,1.0997492782035652,-0.8131195658908922,-2.230386973907149
wellbore_chev_no_12_865,4,0,4,22,61.14603144,-0.9870490052819202,1.104926853268691,1.1049770054854902,-0.4809110162164536,-2.2257338813041243
wellbore_chev_no_12_866,4,0,7,22,60.33267441,-0.9870490052819202,1.1101544911174426,1.1102047327674152,-0.27882198545564035,-2.2250596944336807
wellbore_chev_no_12_867,4,0,7,22,61.2027106,-0.9870490052819202,1.1153821289661945,1.1154324600493402,-0.4869979728918558,-2.2284900668744982
wellbore_chev_no_12_868,4,0,7,22,60.72507736,-0.9870490052819202,1.1206097668149464,1.1178720661142385,-0.726326278188426,-2.227594938302018
wellbore_chev_no_13_316,5,1,132,19,60.69726301,2.9170700935830562,-1.7642621800187699,-1.7650452722913539,0.149721307231145,-0.9572325941645367
wellbore_chev_no_13_317,5,1,132,19,57.1820406,2.9170700935830562,-1.7598186878473308,-1.7598175450094289,-0.08263240626511169,0.0633801933420761
wellbore_chev_no_13_318,5,1,132,19,79.57358011,2.9170700935830562,-1.754591049998579,-1.7545898177275039,0.14003706437316696,0.14594545661984537
wellbore_chev_no_13_319,5,1,132,19,75.55849139,2.9170700935830562,-1.7493634121498272,-1.7493620904455789,0.3552933284277705,0.14442859168131325
wellbore_chev_no_13_320,5,1,132,19,79.74335136,2.9170700935830562,-1.7441357743010752,-1.7441343631636537,0.44230783527381595,0.14551228191890594
wellbore_chev_no_13_321,5,1,132,19,84.04184284,2.9170700935830562,-1.7389081364523233,-1.7389066358817287,0.5969506803868282,0.15136292034557172
wellbore_chev_no_13_322,5,1,132,19,91.91290232,2.9170700935830562,-1.7336804986035714,-1.7336789085998037,0.709333208416773,0.177583750772406
wellbore_chev_no_13_323,5,1,132,19,82.65227985,2.9170700935830562,-1.7284528607548197,-1.7284511813178787,0.17910717307327398,0.17855925242612733
wellbore_chev_no_13_324,5,1,132,19,79.75193113,2.9170700935830562,-1.7232252229060678,-1.7232234540359537,0.3323301863574503,0.1768252528688956
wellbore_chev_no_13_325,5,1,132,19,93.93134638,2.9170700935830562,-1.717997585057316,-1.7179957267540287,0.6953050641118019,0.17780066727695668
wellbore_chev_no_13_326,5,1,132,19,91.86304811,2.9170700935830562,-1.712769947208564,-1.7127679994721035,0.5340081646408912,0.8045127603826447
wellbore_chev_no_13_327,5,1,132,19,93.43489819,2.9170700935830562,-1.707542309359812,-1.7075402721901785,0.5139905895750139,0.9441797884955879
wellbore_chev_no_13_328,5,1,132,19,94.55166473,2.9170700935830562,-1.7023146715110604,-1.7023125449082535,0.2745343843719609,0.9455881832847112
wellbore_chev_no_13_329,5,1,132,19,95.1791832,2.9170700935830562,-1.6970870336623085,-1.6970848176263285,0.6317738552585234,0.9455879612048494
wellbore_chev_no_13_330,5,1,132,19,104.4852022,2.9170700935830562,-1.6918593958135566,-1.6918570903444035,0.9799596141623496,0.22991874984125163
wellbore_chev_no_13_331,5,1,132,19,93.80868225,2.9170700935830562,-1.6866317579648047,-1.6866293630624785,0.8739937015781261,0.133484773715
wellbore_chev_no_13_332,5,1,132,19,94.85365861,2.9170700935830562,-1.6814041201160528,-1.6814016357805532,0.9551491607143157,0.17693401251526747
wellbore_chev_no_13_333,5,1,132,19,88.55537993,2.9170700935830562,-1.676176482267301,-1.6761739084986282,0.4951445475973401,0.13175061156358245
wellbore_chev_no_13_334,5,1,132,19,96.16260122,2.9170700935830562,-1.6709488444185492,-1.6709461812167032,0.9973960644760806,0.1752003460778271
wellbore_chev_no_13_335,5,1,132,19,96.92716242,2.9170700935830562,-1.6657212065697973,-1.6657184539347782,1.0163520353685267,0.17747542338862166
wellbore_chev_no_13_336,5,1,132,19,107.5083522,2.9170700935830562,-1.6604935687210454,-1.6604907266528532,0.5718186754334231,0.17812579615964927
wellbore_chev_no_13_337,5,1,132,19,80.39771894,2.9170700935830562,-1.6552659308722935,-1.6552629993709282,-0.2357345372578168,-0.08202956221348627
wellbore_chev_no_13_338,5,1,132,19,98.14284465,2.9170700935830562,-1.6500382930235418,-1.6500352720890032,0.4813027184638328,0.17801753222725347
wellbore_chev_no_13_339,5,1,132,19,102.0615285,2.9170700935830562,-1.6448106551747899,-1.644807544807078,0.5384675906843709,0.176608891563998
wellbore_chev_no_13_340,5,1,132,19,94.03510717,2.9170700935830562,-1.639583017326038,-1.639579817525153,0.4685266994327705,0.14334475471238217
wellbore_chev_no_13_341,5,1,132,19,98.82654266,2.9170700935830562,-1.634355379477286,-1.634352090243228,0.550307980599833,0.15027898026813408
wellbore_chev_no_13_342,5,1,132,19,110.1718581,2.9170700935830562,-1.6291277416285341,-1.629124362961303,1.0219622896546396,0.17693392130389562
wellbore_chev_no_13_343,5,1,132,19,112.6191855,2.9170700935830562,-1.6239001037797824,-1.623896635679378,1.0296458132418522,0.17552525684637074
wellbore_chev_no_13_344,5,1,132,19,101.9056389,2.9170700935830562,-1.6186724659310305,-1.618668908397453,0.8066074706548649,0.1796427007553005
wellbore_chev_no_13_345,5,1,132,19,100.8516198,2.9170700935830562,-1.6134448280822786,-1.6134411811155278,0.33301078200729345,0.17574214955664966
wellbore_chev_no_13_346,5,1,132,19,111.0552428,2.9170700935830562,-1.6082171902335267,-1.6082134538336028,0.8773955864354737,0.176500262786116
wellbore_chev_no_13_347,5,1,132,19,112.1978233,2.9170700935830562,-1.6029895523847748,-1.6029857265516778,0.8897395742343367,0.1736834732078707
wellbore_chev_no_13_348,5,1,132,19,107.7986095,2.9170700935830562,-1.5977619145360231,-1.5977579992697528,0.8083349594556063,0.17021596584166945
wellbore_chev_no_13_349,5,1,132,19,90.96195583,2.9170700935830562,-1.5925342766872712,-1.5925302719878278,0.22507531369146366,0.1769337904354069
wellbore_chev_no_13_350,5,1,132,19,93.84323273,2.9170700935830562,-1.5873066388385193,-1.5873025447059028,0.4695563639908165,0.1779087924094395
wellbore_chev_no_13_351,5,1,132,19,109.9973498,2.9170700935830562,-1.5820790009897674,-1.5820748174239776,0.8680607223174801,0.17671723084491936
wellbore_chev_no_13_352,5,1,132,35,19.12729475,0.6810746096876606,-1.5768513631410155,-1.5768470901420526,0.11146763371385998,-2.134361620760025
wellbore_chev_no_13_353,5,1,132,35,32.75152477,0.6810746096876606,-1.5716237252922638,-1.5716193628601276,0.40469102622203024,-2.9667052604019157
wellbore_chev_no_13_354,5,1,132,35,70.79190375,0.6810746096876606,-1.5663960874435119,-1.5663916355782026,0.29378744727191947,-3.015138907198324
wellbore_chev_no_13_355,5,1,132,35,68.49024035,0.6810746096876606,-1.56116844959476,-1.5611639082962776,0.2038847491783335,-3.0144887668180074
wellbore_chev_no_13_356,5,1,132,35,79.26601117,0.6810746096876606,-1.555940811746008,-1.5559361810143526,-0.18695001975903752,-0.29700118651514545
wellbore_chev_no_13_357,5,1,132,35,113.9070958,0.6810746096876606,-1.5507131738972562,-1.5507084537324274,0.009441902784751096,1.0336794081975988
wellbore_chev_no_13_358,5,1,132,35,128.2628852,0.6810746096876606,-1.5454855360485045,-1.5454807264505024,0.07998059574903611,1.348119178696587
wellbore_chev_no_13_359,5,1,132,35,147.8356564,0.6810746096876606,-1.5402578981997526,-1.5402529991685774,0.24566057616796222,1.3541869636390869
wellbore_chev_no_13_360,5,1,132,35,146.4796431,0.6810746096876606,-1.5350302603510007,-1.5350252718866524,0.34992140363311014,1.360471343863481
wellbore_chev_no_13_361,5,1,132,35,146.875666,0.6810746096876606,-1.5298026225022487,-1.5297975446047274,0.3971273506569116,1.358319037058882
wellbore_chev_no_13_362,5,1,132,35,136.629926,0.6810746096876606,-1.5245749846534968,-1.5245698173228024,0.17507257205372365,1.3622051015122933
wellbore_chev_no_13_363,5,1,132,35,157.8148196,0.6810746096876606,-1.5193473468047451,-1.5193420900408772,0.3004138255691649,1.353801286268489
wellbore_chev_no_13_364,5,1,132,35,153.3981478,0.6810746096876606,-1.5141197089559932,-1.5141143627589522,0.3479424347030807,1.3525619061509708
wellbore_chev_no_13_365,5,1,132,35,155.0719716,0.6810746096876606,-1.5088920711072413,-1.5088866354770272,0.3588036798537519,1.35104653628579
wellbore_chev_no_13_366,5,1,132,35,130.918904,0.6810746096876606,-1.5036644332584894,-1.5036589081951022,-0.06523564136130185,1.3518034201445939
wellbore_chev_no_13_367,5,1,132,35,135.6959578,0.6810746096876606,-1.4984367954097375,-1.4984311809131772,0.06228032816370494,1.360904891341331
wellbore_chev_no_13_368,5,1,132,35,143.0012479,0.6810746096876606,-1.4932091575609858,-1.4932034536312522,0.1544204345575157,1.3573287670943825
wellbore_chev_no_13_369,5,1,132,35,161.393911,0.6810746096876606,-1.487981519712234,-1.487975726349327,0.148280912750069,1.3581959413643183
wellbore_chev_no_13_370,5,1,132,35,149.7302411,0.6810746096876606,-1.482753881863482,-1.482747999067402,0.07600299479664371,1.3612294451958116
wellbore_chev_no_13_371,5,1,132,35,119.8753528,0.6810746096876606,-1.47752624401473,-1.477520271785477,-0.08089532390493377,1.3604637336625187
wellbore_chev_no_13_372,5,1,132,35,149.706929,0.6810746096876606,-1.4722986061659782,-1.472292544503552,0.11598053268153626,1.3591709195440813
wellbore_chev_no_13_373,5,1,132,35,150.4054953,0.6810746096876606,-1.4670709683172265,-1.467064817221627,0.2753468119480447,1.3583189894703398
wellbore_chev_no_13_374,5,1,132,35,151.6786846,0.6810746096876606,-1.4618433304684746,-1.461837089939702,0.2681824047752001,1.359531022039221
wellbore_chev_no_13_375,5,1,132,35,138.6880196,0.6810746096876606,-1.4566156926197227,-1.4566093626577767,-0.07570653064792521,1.2134200889786397
wellbore_chev_no_13_376,5,1,132,35,153.760092,0.6810746096876606,-1.4513880547709708,-1.4513816353758517,0.1677972563289043,1.3584292322929294
wellbore_chev_no_13_377,5,1,132,35,166.0225579,0.6810746096876606,-1.4461604169222189,-1.4461539080939267,0.17533870857336942,1.3586493332640621
wellbore_chev_no_13_378,5,1,132,35,165.498222,0.6810746096876606,-1.4409327790734672,-1.4409261808120017,0.1728623885374261,1.3600820101065942
wellbore_chev_no_13_379,5,1,132,35,135.7017259,0.6810746096876606,-1.4357051412247153,-1.4356984535300767,-0.018918537357327278,1.3595670425995852
wellbore_chev_no_13_380,5,1,132,35,161.2826251,0.6810746096876606,-1.4304775033759634,-1.4304707262481517,-0.07386656916858216,1.3502753600016235
wellbore_chev_no_13_381,5,1,132,35,170.8627055,0.6810746096876606,-1.4252498655272114,-1.4252429989662267,-0.07887275251294366,1.3281824746885902
wellbore_chev_no_13_382,5,1,132,35,152.9774695,0.6810746096876606,-1.4200222276784598,-1.4200152716843015,-0.061695932251447864,1.3609636156018043
wellbore_chev_no_13_383,5,1,132,35,144.0708891,0.6810746096876606,-1.4147945898297078,-1.4147875444023765,-0.008513669930436051,1.3466390719408148
wellbore_chev_no_13_384,5,1,132,35,171.8373787,0.6810746096876606,-1.409566951980956,-1.4095598171204515,0.5832205718040463,1.2541772241456615
wellbore_chev_no_13_385,5,1,132,35,173.2923482,0.6810746096876606,-1.404339314132204,-1.4043320898385265,0.5593299512894596,1.304019602816696
wellbore_chev_no_13_386,5,1,132,35,165.3331779,0.6810746096876606,-1.3991116762834521,-1.3991043625566015,0.5505041812012519,1.296109863710088
wellbore_chev_no_13_387,5,1,132,35,160.0558192,0.6810746096876606,-1.3938840384347004,-1.3938766352746765,0.5418269066007485,1.2510352303361991
wellbore_chev_no_13_388,5,1,132,35,150.2186736,0.6810746096876606,-1.3886564005859485,-1.3886489079927513,0.31076305499131907,1.2493015321730638
wellbore_chev_no_13_389,5,1,132,35,166.9941559,0.6810746096876606,-1.3834287627371966,-1.3834211807108263,0.37047756961243095,1.3217893943035002
wellbore_chev_no_13_390,5,1,132,35,165.9265972,0.6810746096876606,-1.3782011248884447,-1.3781934534289013,0.3670977763598107,1.329008778332618
wellbore_chev_no_13_391,5,1,132,35,179.2370229,0.6810746096876606,-1.3729734870396928,-1.3729657261469763,0.38667438970400053,1.3538616523336506
wellbore_chev_no_13_392,5,1,132,35,149.9005436,0.6810746096876606,-1.367745849190941,-1.3677379988650513,0.11737877432422845,1.311604415291914
wellbore_chev_no_13_393,5,1,132,35,161.9846476,0.6810746096876606,-1.3625182113421892,-1.3625102715831263,0.32471475316872284,1.267192610989847
wellbore_chev_no_13_394,5,1,132,35,161.5786396,0.6810746096876606,-1.3572905734934373,-1.357282544301201,0.3227257947830918,1.3311078732161585
wellbore_chev_no_13_395,5,1,132,35,148.2823163,0.6810746096876606,-1.3520629356446854,-1.352054817019276,0.32003751987318996,1.3600817721638851
wellbore_chev_no_13_396,5,1,132,35,125.3958179,0.6810746096876606,-1.3468352977959335,-1.346827089737351,0.06602467517812799,1.3417262490085466
wellbore_chev_no_13_397,5,1,132,35,138.7781253,0.6810746096876606,-1.3416076599471818,-1.341599362455426,0.21096516799005105,1.3600382167510827
wellbore_chev_no_13_398,5,1,132,35,140.8468086,0.6810746096876606,-1.3363800220984299,-1.336371635173501,0.24585748100055563,1.3545119338933076
wellbore_chev_no_13_399,5,1,132,35,148.2672481,0.6810746096876606,-1.331152384249678,-1.331143907891576,0.2778413738914108,1.3459776546623976
wellbore_chev_no_13_400,5,1,132,35,148.0966973,0.6810746096876606,-1.325924746400926,-1.3259161806096509,0.21824742649128753,1.340798807816243
wellbore_chev_no_13_401,5,1,132,35,128.1479276,0.6810746096876606,-1.3206971085521741,-1.3206884533277259,0.32956657667311023,1.359604510644761
wellbore_chev_no_13_402,5,1,132,35,136.8040223,0.6810746096876606,-1.3154694707034225,-1.3154607260458009,0.3608772080963894,1.3599298298816203
wellbore_chev_no_13_403,5,1,132,35,135.6908386,0.6810746096876606,-1.3102418328546706,-1.310232998763876,0.3869489418236044,1.3589543480564579
wellbore_chev_no_13_404,5,1,132,35,140.4917955,0.6810746096876606,-1.3050141950059186,-1.305005271481951,0.38761439238706635,1.3591714350866164
wellbore_chev_no_13_405,5,1,132,35,135.7468704,0.6810746096876606,-1.2997865571571667,-1.299777544200026,0.25256728412431123,1.3575458501588282
wellbore_chev_no_13_406,5,1,132,35,148.8649292,0.6810746096876606,-1.2945589193084148,-1.2945498169181007,0.32058798093611657,1.2911256976223688
wellbore_chev_no_13_407,5,1,132,35,160.159728,0.6810746096876606,-1.2893312814596631,-1.2893220896361757,0.33085024342108066,1.2222131824593654
wellbore_chev_no_13_408,5,1,132,35,157.2533793,0.6810746096876606,-1.2841036436109112,-1.2840943623542507,0.32604833052378884,1.359821193172314
wellbore_chev_no_13_409,5,1,132,35,127.681361,0.6810746096876606,-1.2788760057621593,-1.2788666350723257,0.21825778490115993,1.359495838244048
wellbore_chev_no_13_410,5,1,132,35,136.2181805,0.6810746096876606,-1.2736483679134074,-1.2736389077904007,0.44742331739198304,1.3597129173427824
wellbore_chev_no_13_411,5,1,132,35,136.8352375,0.6810746096876606,-1.2684207300646555,-1.2684111805084757,0.5206383634780576,1.359712663537227
wellbore_chev_no_13_412,5,1,132,35,136.0866055,0.6810746096876606,-1.2631930922159038,-1.2631834532265505,0.6323579585148608,1.357988491013857
wellbore_chev_no_13_413,5,1,132,35,134.3546558,0.6810746096876606,-1.257965454367152,-1.2579557259446255,0.5099396969418146,1.3188636507590046
wellbore_chev_no_13_414,5,1,132,35,153.7153689,0.6810746096876606,-1.2527378165184,-1.2527279986627005,0.4215042042558048,1.3561370627642366
wellbore_chev_no_13_415,5,1,132,35,143.2065778,0.6810746096876606,-1.247510178669648,-1.2475002713807755,0.4164833802371902,1.354186892256274
wellbore_chev_no_13_416,5,1,132,35,158.2639455,0.6810746096876606,-1.2422825408208962,-1.2422725440988505,0.42059349714057825,1.35169483102383
wellbore_chev_no_13_417,5,1,132,35,144.5114424,0.6810746096876606,-1.2370549029721445,-1.2370448168169255,0.4011279944125682,1.3606877051683774
wellbore_chev_no_13_418,5,1,132,35,127.8574017,0.6810746096876606,-1.2318272651233926,-1.2318170895350005,0.35909996360444274,1.3609044273530486
wellbore_chev_no_13_419,5,1,132,35,144.583065,0.6810746096876606,-1.2265996272746407,-1.2265893622530752,0.5252222026978993,1.3614461316890762
wellbore_chev_no_13_420,5,1,132,35,159.3779124,0.6810746096876606,-1.2213719894258888,-1.2213616349711502,0.5735366432681653,1.3597125445658718
wellbore_chev_no_13_421,5,1,132,35,150.6121025,0.6810746096876606,-1.2161443515771369,-1.2161339076892252,0.5619622229822832,1.3600376536200054
wellbore_chev_no_13_422,5,1,132,35,134.055671,0.6810746096876606,-1.2109167137283852,-1.2109061804073002,0.3700304816033935,1.2502762644786949
wellbore_chev_no_13_423,5,1,132,35,147.7710739,0.6810746096876606,-1.2056890758796333,-1.2056784531253752,0.448043707637663,1.356245409976581
wellbore_chev_no_13_424,5,1,132,35,150.0818342,0.6810746096876606,-1.2004614380308813,-1.2004507258434503,0.437678116253581,1.3555641244819985
wellbore_chev_no_13_425,5,1,132,35,145.839815,0.6810746096876606,-1.1952338001821294,-1.195222998561525,0.4393439230846892,1.360254681164487
wellbore_chev_no_13_426,5,1,132,35,127.1214648,0.6810746096876606,-1.1900061623333775,-1.1899952712796,0.2295074049382815,1.2141949811347705
wellbore_chev_no_13_427,5,1,132,35,152.1051318,0.6810746096876606,-1.1847785244846258,-1.184767543997675,0.28160516397269975,1.358737495003297
wellbore_chev_no_13_428,5,1,132,35,148.5013527,0.6810746096876606,-1.179550886635874,-1.17953981671575,0.338390552880207,1.35277792243894
wellbore_chev_no_13_429,5,1,132,35,143.8670064,0.6810746096876606,-1.174323248787122,-1.174312089433825,0.4489972186870467,1.2957847744845135
wellbore_chev_no_13_430,5,1,132,35,126.3320042,0.6810746096876606,-1.1690956109383701,-1.1690843621519,0.30853148410146986,1.2710491705473965
wellbore_chev_no_13_431,5,1,132,35,131.0752805,0.6810746096876606,-1.1638679730896182,-1.1638566348699748,0.3102831405295515,1.3572170966155417
wellbore_chev_no_13_432,5,1,132,35,131.6015513,0.6810746096876606,-1.1586403352408665,-1.1586289075880498,0.4055664641528003,1.3601462823978887
wellbore_chev_no_13_433,5,1,132,35,142.5129527,0.6810746096876606,-1.1534126973921146,-1.1534011803061248,0.41610314105435403,1.3597127150914796
wellbore_chev_no_13_434,5,1,132,35,134.8274344,0.6810746096876606,-1.1481850595433627,-1.1481734530241998,0.4215869622704371,1.3531036303155561
wellbore_chev_no_13_435,5,1,132,35,113.0428047,0.6810746096876606,-1.1429574216946108,-1.1429457257422748,0.1458898600668337,1.2935094235396045
wellbore_chev_no_13_436,5,1,132,35,123.7927575,0.6810746096876606,-1.1377297838458589,-1.1377179984603498,0.2526300602341969,1.36068816915666
wellbore_chev_no_13_437,5,1,132,35,130.8662732,0.6810746096876606,-1.1325021459971072,-1.1324902711784246,0.3016740947789334,1.3602543678732535
wellbore_chev_no_13_438,5,1,132,35,137.3398383,0.6810746096876606,-1.1272745081483553,-1.1272625438964996,0.3622340924349583,1.360904395627355
wellbore_chev_no_13_439,5,1,132,35,119.7916531,0.6810746096876606,-1.1220468702996034,-1.1220348166145746,0.2146458797475231,1.2709718748585188
wellbore_chev_no_13_440,5,1,132,35,141.1232514,0.6810746096876606,-1.1168192324508515,-1.1168070893326496,0.37863367497591693,1.284051541925422
wellbore_chev_no_13_441,5,1,132,35,149.2504725,0.6810746096876606,-1.1115915946020996,-1.1115793620507246,0.2912344790442033,1.0961990531582382
wellbore_chev_no_13_442,5,1,132,35,154.4615758,0.6810746096876606,-1.1063639567533479,-1.1063516347687996,0.27693327115927435,1.2825655936761553
wellbore_chev_no_13_443,5,1,132,35,126.5017999,0.6810746096876606,-1.101136318904596,-1.1011239074868744,0.0342608788519331,1.2770395566925123
wellbore_chev_no_13_444,5,1,132,35,138.062903,0.6810746096876606,-1.095908681055844,-1.0958961802049494,0.33113948411163785,1.3596041656278337
wellbore_chev_no_13_445,5,1,132,35,141.0417974,0.6810746096876606,-1.0906810432070921,-1.0906684529230244,0.32921946329738266,1.3615545185585387
wellbore_chev_no_13_446,5,1,132,35,134.8494405,0.6810746096876606,-1.0854534053583402,-1.0854407256410994,0.39352286051122387,1.3605792945046444
wellbore_chev_no_13_447,5,1,132,35,118.2090103,0.6810746096876606,-1.0802257675095885,-1.0802129983591744,0.451290960990938,1.3249320027982936
wellbore_chev_no_13_448,5,1,132,35,126.8468535,0.6810746096876606,-1.0749981296608366,-1.0749852710772494,0.14532319569979962,1.3577627587319556
wellbore_chev_no_13_449,5,1,132,35,127.7176317,0.6810746096876606,-1.0697704918120847,-1.0697575437953242,0.22947969594864676,1.361229798144162
wellbore_chev_no_13_450,5,1,132,35,135.7179573,0.6810746096876606,-1.0645428539633328,-1.0645298165133992,0.3380800954480929,1.359712663537227
wellbore_chev_no_13_451,5,1,132,35,136.3045581,0.6810746096876606,-1.0593152161145811,-1.0593020892314742,0.36601660039713146,1.3609633617962489
wellbore_chev_no_13_452,5,1,132,35,131.5544085,0.6810746096876606,-1.0540875782658292,-1.0540743619495492,0.1393006952607311,1.3592307105810313
wellbore_chev_no_13_453,5,1,132,35,164.7103502,0.6810746096876606,-1.0488599404170773,-1.0488466346676242,0.19532588794406738,1.3597181917394892
wellbore_chev_no_13_454,5,1,132,35,149.5148656,0.6810746096876606,-1.0436323025683254,-1.0436189073856992,0.1551050842140253,1.360192181546371
wellbore_chev_no_13_455,5,1,132,35,193.1194204,0.6810746096876606,-1.0384046647195735,-1.0383911801037742,0.19574693511574306,1.3505943380652998
wellbore_chev_no_13_456,5,1,132,35,152.536431,0.6810746096876606,-1.0331770268708218,-1.033163452821849,0.1296573936042907,1.3306615442491472
wellbore_chev_no_13_457,5,1,132,35,182.5569976,0.6810746096876606,-1.02794938902207,-1.027935725539924,0.3027338234971846,1.3594902862475144
wellbore_chev_no_13_458,5,1,132,35,184.6115494,0.6810746096876606,-1.022721751173318,-1.022707998257999,0.3081782092642521,1.358017964184025
wellbore_chev_no_13_459,5,1,132,35,184.608926,0.6810746096876606,-1.017494113324566,-1.017480270976074,0.3085291798211432,1.3575535595025867
wellbore_chev_no_13_460,5,1,132,35,174.9359958,0.6810746096876606,-1.0122664754758142,-1.012252543694149,-0.0060914357467789825,1.3232501721799135
wellbore_chev_no_13_461,5,1,132,35,231.7338003,0.6810746096876606,-1.0070388376270625,-1.007024816412224,-0.3744080618776935,1.284670006579232
wellbore_chev_no_13_462,5,1,132,35,245.1592937,0.6810746096876606,-1.0018111997783106,-1.0017970891302987,-0.3467344761371204,1.3335178838712674
wellbore_chev_no_13_463,5,1,132,35,213.5065155,0.6810746096876606,-0.9965835619295587,-0.9965693618483737,-0.6949271448883823,1.2176623338382115
wellbore_chev_no_13_464,5,1,132,35,218.7425987,0.6810746096876606,-0.9913559240808067,-0.9913416345664487,-0.727420848014373,1.2589745258929228
wellbore_chev_no_13_465,5,1,132,35,213.6984728,0.6810746096876606,-0.986128286232055,-0.9861139072845237,-0.45726336368940973,1.355474737337815
wellbore_chev_no_13_466,5,1,132,35,202.8087837,0.6810746096876606,-0.980900648383303,-0.9809733087906308,-0.4650601727023603,1.359731901205214
wellbore_chev_no_13_467,5,1,132,35,231.9066825,0.6810746096876606,-0.9756730105345512,-0.9756584527206736,-0.4499045819768538,1.3541275850361656
wellbore_chev_no_13_468,5,1,132,35,218.5389945,0.6810746096876606,-0.9704453726857993,-0.9704307254387486,-0.5824979475108719,1.355546239121738
wellbore_chev_no_13_469,5,1,132,35,205.6357376,0.6810746096876606,-0.9652177348370474,-0.9652029981568235,0.057321458527207866,1.3583660386752474
